mysql> select story_url,completed from dwg_stories ORDER by 1;
+----------------------------------------------------+-----------+
| story_url                                          | completed |
| /derby/oldf/tean5.htm                              |         1 |
| /derby/oldf/tean6.htm                              |         1 |
| /derby/oldf/tean7.htm                              |         1 |
| /derby/oldf/teanna2.htm                            |         1 |
| /derby/oldf/teg10.htm                              |         1 |
| /derby/oldf/teg11.htm                              |         1 |
| /derby/oldf/teg12.htm                              |         1 |
| /derby/oldf/teg13.htm                              |         1 |
| /derby/oldf/teg14.htm                              |         1 |
| /derby/oldf/teg15.htm                              |         1 |
| /derby/oldf/ursula.htm                             |         0 |
| /derby/oldf/viclyn2.htm                            |         1 |
| /derby/oldf/zack.htm                               |         0 |
| /derby/oldf/zeb3.htm                               |         0 |
| /derby/old_2000/collex14.htm                       |         1 |
| /derby/old_2000/coltab4.htm                        |         1 |
| /derby/old_2000/coltab5.htm                        |         1 |
| /derby/old_2000/elli2.htm                          |         1 |
| /derby/old_2000/emma1.htm                          |         1 |
| /derby/old_2000/eva3.htm                           |         0 |
| /derby/old_2000/jimmy20.htm                        |         1 |
| /derby/old_2000/judyly4.htm                        |         1 |
| /derby/old_2000/kathy2.htm                         |         1 |
| /derby/old_2000/kelley1b.htm                       |         1 |
| /derby/old_2000/kimmie5d.htm                       |         1 |
| /derby/old_2000/kimmie6b.htm                       |         1 |
| /derby/old_2000/kimmie8.htm                        |         1 |
| /derby/old_2000/lizm5h.htm                         |         1 |
| /derby/old_2000/mariel.htm                         |         0 |
| /derby/old_2000/megtab1.htm                        |         1 |
| /derby/old_2000/melisd2b.htm                       |         1 |
| /derby/old_2000/meliss7b.htm                       |         1 |
| /derby/old_2000/mosy2c.htm                         |         1 |
| /derby/old_2000/sania2.htm                         |         1 |
| /derby/old_2000/sania4b.htm                        |         1 |
| /derby/old_2000/sania6b.htm                        |         1 |
| /derby/old_2000/sarae3.htm                         |         1 |
| /derby/old_2000/sharni2c.htm                       |         1 |
| /derby/old_2000/sula4.htm                          |         1 |
| /derby/old_2000/tabbiw.htm                         |         1 |
| /derby/old_2000/tabbiw3.htm                        |         1 |
| /derby/old_2000/tabmeg1.htm                        |         1 |
| /derby/old_2000/tan4e.htm                          |         1 |
| /derby/old_2000/teg-this.htm                       |         1 |
| /derby/old_2000/valh1.htm                          |         0 |
| /derby/old_2001/coltab12.htm                       |         1 |
| /derby/old_2001/elisa2b.htm                        |         1 |
| /derby/old_2001/elisa4e.htm                        |         1 |
| /derby/old_2001/elisa5.htm                         |         1 |
| /derby/old_2001/elizac1c.htm                       |         1 |
| /derby/old_2001/elizac5.htm                        |         1 |
| /derby/old_2001/elizac7.htm                        |         1 |
| /derby/old_2001/emmak1.htm                         |         0 |
| /derby/old_2001/emmak2.htm                         |         1 |
| /derby/old_2001/emmak3b.htm                        |         0 |
| /derby/old_2001/erinh2e.htm                        |         1 |
| /derby/old_2001/erinh3.htm                         |         1 |
| /derby/old_2001/eugo1.htm                          |         1 |
| /derby/old_2001/evelynp.htm                        |         1 |
| /derby/old_2001/evep2.htm                          |         0 |
| /derby/old_2001/evep3.htm                          |         0 |
| /derby/old_2001/evep4.htm                          |         0 |
| /derby/old_2001/evep6.htm                          |         0 |
| /derby/old_2001/gabby3b.htm                        |         0 |
| /derby/old_2001/gabnic6d.htm                       |         1 |
| /derby/old_2001/harm1.htm                          |         0 |
| /derby/old_2001/helen1.htm                         |         0 |
| /derby/old_2001/jac1.htm                           |         0 |
| /derby/old_2001/janegs11.htm                       |         0 |
| /derby/old_2001/janopy1.htm                        |         1 |
| /derby/old_2001/jean8.htm                          |         0 |
| /derby/old_2001/jenf12b.htm                        |         0 |
| /derby/old_2001/jenf15.htm                         |         1 |
| /derby/old_2001/jenf16.htm                         |         0 |
| /derby/old_2001/jenf17.htm                         |         1 |
| /derby/old_2001/jenf18.htm                         |         1 |
| /derby/old_2001/jenlyn.htm                         |         1 |
| /derby/old_2001/jenlyn3.htm                        |         1 |
| /derby/old_2001/jenlyn4.htm                        |         1 |
| /derby/old_2001/jimmy23.htm                        |         1 |
| /derby/old_2001/jimmy24.htm                        |         1 |
| /derby/old_2001/jimmy25.htm                        |         1 |
| /derby/old_2001/jimmy26.htm                        |         0 |
| /derby/old_2001/joann18.htm                        |         1 |
| /derby/old_2001/john3qq.htm                        |         1 |
| /derby/old_2001/john5.htm                          |         1 |
| /derby/old_2001/judyly8.htm                        |         1 |
| /derby/old_2001/kara1b.htm                         |         1 |
| /derby/old_2001/kara2.htm                          |         0 |
| /derby/old_2001/karen3b.htm                        |         0 |
| /derby/old_2001/karen4.htm                         |         0 |
| /derby/old_2001/katef1e.htm                        |         1 |
| /derby/old_2001/katef3.htm                         |         1 |
| /derby/old_2001/katie1.htm                         |         0 |
| /derby/old_2001/kendra3.htm                        |         0 |
| /derby/old_2001/kendra4.htm                        |         1 |
| /derby/old_2001/kendra5.htm                        |         1 |
| /derby/old_2001/kyra1.htm                          |         0 |
| /derby/old_2001/leah9.htm                          |         1 |
| /derby/old_2001/leon3c.htm                         |         0 |
| /derby/old_2001/lillian2c.htm                      |         1 |
| /derby/old_2001/lisars1.htm                        |         0 |
| /derby/old_2001/lisars2.htm                        |         1 |
| /derby/old_2001/lise25.htm                         |         1 |
| /derby/old_2001/lissa1b.htm                        |         1 |
| /derby/old_2001/lizm6.htm                          |         1 |
| /derby/old_2001/lucie2.htm                         |         1 |
| /derby/old_2001/lucie4.htm                         |         1 |
| /derby/old_2001/lucin1.htm                         |         0 |
| /derby/old_2001/lynno5.htm                         |         0 |
| /derby/old_2001/malini4b.htm                       |         0 |
| /derby/old_2001/maryc4c.htm                        |         1 |
| /derby/old_2001/meliss13.htm                       |         0 |
| /derby/old_2001/meliss14.htm                       |         0 |
| /derby/old_2001/melissr1.htm                       |         0 |
| /derby/old_2001/mortie3.htm                        |         0 |
| /derby/old_2001/mosy4b.htm                         |         0 |
| /derby/old_2001/mosy6.htm                          |         1 |
| /derby/old_2001/natal1.htm                         |         0 |
| /derby/old_2001/paulaj4.htm                        |         1 |
| /derby/old_2001/pegs.htm                           |         0 |
| /derby/old_2001/rachel9.htm                        |         0 |
| /derby/old_2001/radhika.htm                        |         1 |
| /derby/old_2001/radhika2.htm                       |         1 |
| /derby/old_2001/radhika3.htm                       |         1 |
| /derby/old_2001/rebecca.htm                        |         0 |
| /derby/old_2001/sania5.htm                         |         0 |
| /derby/old_2001/sara1b.htm                         |         0 |
| /derby/old_2001/sarita.htm                         |         1 |
| /derby/old_2001/sarita2.htm                        |         0 |
| /derby/old_2001/sharni5c.htm                       |         1 |
| /derby/old_2001/sheila.htm                         |         0 |
| /derby/old_2001/shelia2.htm                        |         0 |
| /derby/old_2001/shem5.htm                          |         1 |
| /derby/old_2001/susanp2.htm                        |         0 |
| /derby/old_2001/tamsin11.htm                       |         1 |
| /derby/old_2001/tanam1.htm                         |         1 |
| /derby/old_2001/tean4b.htm                         |         0 |
| /derby/old_2001/tean8.htm                          |         0 |
| /derby/old_2001/teg17.htm                          |         1 |
| /derby/old_2001/tessk1b.htm                        |         1 |
| /derby/old_2001/viclyn3.htm                        |         0 |
| /derby/old_2001/viclyn4.htm                        |         1 |
| /derby/old_2001/wesley.htm                         |         0 |
| /derby/old_2002/abby2j.htm                         |         1 |
| /derby/old_2002/abbyc1.htm                         |         1 |
| /derby/old_2002/abbyc2.htm                         |         1 |
| /derby/old_2002/adam10.htm                         |         1 |
| /derby/old_2002/adam12.htm                         |         0 |
| /derby/old_2002/adamc1.htm                         |         1 |
| /derby/old_2002/adamc2.htm                         |         1 |
| /derby/old_2002/adamc3.htm                         |         0 |
| /derby/old_2002/adamc4.htm                         |         0 |
| /derby/old_2002/adamc5.htm                         |         0 |
| /derby/old_2002/adamc6.htm                         |         0 |
| /derby/old_2002/adamc7.htm                         |         1 |
| /derby/old_2002/adamc8.htm                         |         1 |
| /derby/old_2002/adamtab1.htm                       |         1 |
| /derby/old_2002/adasar1.htm                        |         1 |
| /derby/old_2002/adria1.htm                         |         0 |
| /derby/old_2002/adsamy1.htm                        |         0 |
| /derby/old_2002/agust1.htm                         |         0 |
| /derby/old_2002/aj1b.htm                           |         1 |
| /derby/old_2002/aj2.htm                            |         0 |
| /derby/old_2002/aleah2d.htm                        |         1 |
| /derby/old_2002/aleah4.htm                         |         0 |
| /derby/old_2002/alexd3.htm                         |         0 |
| /derby/old_2002/alexie1.htm                        |         0 |
| /derby/old_2002/ali1c.htm                          |         0 |
| /derby/old_2002/alice4.htm                         |         1 |
| /derby/old_2002/alicia2.htm                        |         0 |
| /derby/old_2002/alicia4f.htm                       |         0 |
| /derby/old_2002/aliciam6.htm                       |         1 |
| /derby/old_2002/aliciam7.htm                       |         1 |
| /derby/old_2002/aliciam9.htm                       |         1 |
| /derby/old_2002/alisa1.htm                         |         0 |
| /derby/old_2002/allie8.htm                         |         0 |
| /derby/old_2002/allmi1.htm                         |         1 |
| /derby/old_2002/ally1.htm                          |         0 |
| /derby/old_2002/alyssa1.htm                        |         0 |
| /derby/old_2002/amanda1.htm                        |         0 |
| /derby/old_2002/amanda2.htm                        |         0 |
| /derby/old_2002/amant1.htm                         |         0 |
| /derby/old_2002/amyi2.htm                          |         0 |
| /derby/old_2002/amyi3.htm                          |         1 |
| /derby/old_2002/andre1m.htm                        |         1 |
| /derby/old_2002/andre2.htm                         |         0 |
| /derby/old_2002/andrep1.htm                        |         1 |
| /derby/old_2002/anee1.htm                          |         0 |
| /derby/old_2002/angela1.htm                        |         0 |
| /derby/old_2002/angil1b.htm                        |         0 |
| /derby/old_2002/anita1.htm                         |         1 |
| /derby/old_2002/ann1_11.htm                        |         1 |
| /derby/old_2002/annajk2b.htm                       |         1 |
| /derby/old_2002/annajk3.htm                        |         1 |
| /derby/old_2002/annajk4.htm                        |         1 |
| /derby/old_2002/annajk5.htm                        |         1 |
| /derby/old_2002/annajk6.htm                        |         1 |
| /derby/old_2002/annc1.htm                          |         0 |
| /derby/old_2002/annea1b.htm                        |         1 |
| /derby/old_2002/annie14g.htm                       |         1 |
| /derby/old_2002/annie20.htm                        |         1 |
| /derby/old_2002/annie22i.htm                       |         1 |
| /derby/old_2002/annie24i.htm                       |         1 |
| /derby/old_2002/aprilv1c.htm                       |         0 |
| /derby/old_2002/ashka2.htm                         |         0 |
| /derby/old_2002/ashka5b.htm                        |         0 |
| /derby/old_2002/asia6.htm                          |         0 |
| /derby/old_2002/asia7.htm                          |         1 |
| /derby/old_2002/asia8.htm                          |         0 |
| /derby/old_2002/bark1.htm                          |         0 |
| /derby/old_2002/barv1.htm                          |         0 |
| /derby/old_2002/becca1.htm                         |         0 |
| /derby/old_2002/becky1.htm                         |         0 |
| /derby/old_2002/beth6.htm                          |         0 |
| /derby/old_2002/bethal1.htm                        |         0 |
| /derby/old_2002/betsyd2.htm                        |         1 |
| /derby/old_2002/bexx1b.htm                         |         0 |
| /derby/old_2002/bill8.htm                          |         1 |
| /derby/old_2002/brandy1.htm                        |         0 |
| /derby/old_2002/brea1.htm                          |         0 |
| /derby/old_2002/bridge5.htm                        |         1 |
| /derby/old_2002/britta1.htm                        |         0 |
| /derby/old_2002/bron2e.htm                         |         1 |
| /derby/old_2002/bron6.htm                          |         1 |
| /derby/old_2002/bron7c.htm                         |         1 |
| /derby/old_2002/bron8.htm                          |         0 |
| /derby/old_2002/bron9.htm                          |         0 |
| /derby/old_2002/car2.htm                           |         0 |
| /derby/old_2002/carin1b.htm                        |         1 |
| /derby/old_2002/carin2b.htm                        |         1 |
| /derby/old_2002/cariss1c.htm                       |         1 |
| /derby/old_2002/cariss2.htm                        |         1 |
| /derby/old_2002/cariss3c.htm                       |         1 |
| /derby/old_2002/cariss4.htm                        |         1 |
| /derby/old_2002/cariss5b.htm                       |         1 |
| /derby/old_2002/cariss6.htm                        |         1 |
| /derby/old_2002/cariss7d.htm                       |         1 |
| /derby/old_2002/cariss8.htm                        |         1 |
| /derby/old_2002/carly1.htm                         |         0 |
| /derby/old_2002/char1.htm                          |         0 |
| /derby/old_2002/char2.htm                          |         0 |
| /derby/old_2002/char3.htm                          |         1 |
| /derby/old_2002/charcoll.htm                       |         1 |
| /derby/old_2002/chris1d.htm                        |         1 |
| /derby/old_2002/chris3.htm                         |         0 |
| /derby/old_2002/chris4.htm                         |         0 |
| /derby/old_2002/christ1.htm                        |         0 |
| /derby/old_2002/cindy1b.htm                        |         1 |
| /derby/old_2002/cindy2.htm                         |         1 |
| /derby/old_2002/cindy3c.htm                        |         1 |
| /derby/old_2002/cindy4.htm                         |         1 |
| /derby/old_2002/coll2.htm                          |         1 |
| /derby/old_2002/coll3.htm                          |         1 |
| /derby/old_2002/collex12c.htm                      |         0 |
| /derby/old_2002/colv2b.htm                         |         1 |
| /derby/old_2002/colv3.htm                          |         1 |
| /derby/old_2002/colv4.htm                          |         1 |
| /derby/old_2002/cord1.htm                          |         0 |
| /derby/old_2002/cristi2c.htm                       |         1 |
| /derby/old_2002/cryst13.htm                        |         1 |
| /derby/old_2002/crysty2c.htm                       |         1 |
| /derby/old_2002/crysty7.htm                        |         1 |
| /derby/old_2002/crysty8d.htm                       |         1 |
| /derby/old_2002/crysty9b.htm                       |         0 |
| /derby/old_2002/cynthi1.htm                        |         1 |
| /derby/old_2002/cynthi2.htm                        |         0 |
| /derby/old_2002/dani1b.htm                         |         1 |
| /derby/old_2002/danilh1d.htm                       |         1 |
| /derby/old_2002/danilh2g.htm                       |         1 |
| /derby/old_2002/danilh3d.htm                       |         1 |
| /derby/old_2002/danilh4.htm                        |         1 |
| /derby/old_2002/dawn12.htm                         |         0 |
| /derby/old_2002/dawnm2.htm                         |         1 |
| /derby/old_2002/dea2.htm                           |         0 |
| /derby/old_2002/deb2.htm                           |         1 |
| /derby/old_2002/deb6.htm                           |         1 |
| /derby/old_2002/debbiel1.htm                       |         0 |
| /derby/old_2002/delmar1.htm                        |         1 |
| /derby/old_2002/delwyn1f.htm                       |         1 |
| /derby/old_2002/delwyn4f.htm                       |         1 |
| /derby/old_2002/delwyn5.htm                        |         1 |
| /derby/old_2002/delwyn6g.htm                       |         1 |
| /derby/old_2002/delwyn7.htm                        |         1 |
| /derby/old_2002/diane1.htm                         |         0 |
| /derby/old_2002/dmorg1b.htm                        |         0 |
| /derby/old_2002/donna2.htm                         |         1 |
| /derby/old_2002/donna3.htm                         |         0 |
| /derby/old_2002/elainm.htm                         |         1 |
| /derby/old_2002/elia1.htm                          |         0 |
| /derby/old_2002/elisa6e.htm                        |         0 |
| /derby/old_2002/elisa7.htm                         |         1 |
| /derby/old_2002/elizac4b.htm                       |         0 |
| /derby/old_2002/elizac9.htm                        |         1 |
| /derby/old_2002/elli4c.htm                         |         1 |
| /derby/old_2002/elli7c.htm                         |         0 |
| /derby/old_2002/elmari1.htm                        |         0 |
| /derby/old_2002/em1.htm                            |         1 |
| /derby/old_2002/emmary1.htm                        |         0 |
| /derby/old_2002/erika1.htm                         |         0 |
| /derby/old_2002/erinh7.htm                         |         0 |
| /derby/old_2002/estelle.htm                        |         0 |
| /derby/old_2002/etta1c.htm                         |         0 |
| /derby/old_2002/eugo2.htm                          |         0 |
| /derby/old_2002/eugo3.htm                          |         1 |
| /derby/old_2002/evep5.htm                          |         0 |
| /derby/old_2002/evep7.htm                          |         0 |
| /derby/old_2002/femke1.htm                         |         1 |
| /derby/old_2002/femke2.htm                         |         1 |
| /derby/old_2002/femke3.htm                         |         1 |
| /derby/old_2002/heathg1.htm                        |         0 |
| /derby/old_2002/heathly1.htm                       |         1 |
| /derby/old_2002/heathly2.htm                       |         1 |
| /derby/old_2002/helena1.htm                        |         0 |
| /derby/old_2002/helena2.htm                        |         1 |
| /derby/old_2002/heleno1.htm                        |         0 |
| /derby/old_2002/ilene1.htm                         |         0 |
| /derby/old_2002/isabel9c.htm                       |         1 |
| /derby/old_2002/jacqui6.htm                        |         1 |
| /derby/old_2002/janef1b.htm                        |         0 |
| /derby/old_2002/janef2.htm                         |         1 |
| /derby/old_2002/janegs12.htm                       |         0 |
| /derby/old_2002/janegs14.htm                       |         1 |
| /derby/old_2002/janegs16.htm                       |         1 |
| /derby/old_2002/janopy4.htm                        |         0 |
| /derby/old_2002/jendean1.htm                       |         0 |
| /derby/old_2002/jenf19.htm                         |         1 |
| /derby/old_2002/jenf20.htm                         |         0 |
| /derby/old_2002/jeni1.htm                          |         0 |
| /derby/old_2002/jenlyn2s.htm                       |         1 |
| /derby/old_2002/jenr1.htm                          |         1 |
| /derby/old_2002/jere1.htm                          |         1 |
| /derby/old_2002/jersey1.htm                        |         0 |
| /derby/old_2002/jimmy27.htm                        |         1 |
| /derby/old_2002/joann17b.htm                       |         1 |
| /derby/old_2002/joanna19.htm                       |         1 |
| /derby/old_2002/joey1b.htm                         |         0 |
| /derby/old_2002/john7.htm                          |         0 |
| /derby/old_2002/josie1.htm                         |         0 |
| /derby/old_2002/judyly12.htm                       |         1 |
| /derby/old_2002/judyly13.htm                       |         1 |
| /derby/old_2002/judyly14.htm                       |         1 |
| /derby/old_2002/judyly15.htm                       |         1 |
| /derby/old_2002/judyly20.htm                       |         1 |
| /derby/old_2002/judyly3g.htm                       |         1 |
| /derby/old_2002/judyly5.htm                        |         1 |
| /derby/old_2002/judyly7e.htm                       |         1 |
| /derby/old_2002/judyly9.htm                        |         1 |
| /derby/old_2002/julia1c.htm                        |         0 |
| /derby/old_2002/julia2.htm                         |         1 |
| /derby/old_2002/julieh1d.htm                       |         1 |
| /derby/old_2002/julieh2.htm                        |         0 |
| /derby/old_2002/karalou.htm                        |         1 |
| /derby/old_2002/karalou2.htm                       |         1 |
| /derby/old_2002/karen5b.htm                        |         0 |
| /derby/old_2002/karenh1.htm                        |         0 |
| /derby/old_2002/karenm1.htm                        |         0 |
| /derby/old_2002/kata1c.htm                         |         1 |
| /derby/old_2002/kata2d.htm                         |         0 |
| /derby/old_2002/kate1g.htm                         |         0 |
| /derby/old_2002/katha1.htm                         |         1 |
| /derby/old_2002/katha2.htm                         |         1 |
| /derby/old_2002/kathar1c.htm                       |         0 |
| /derby/old_2002/kather1d.htm                       |         1 |
| /derby/old_2002/kather3b.htm                       |         1 |
| /derby/old_2002/kather4.htm                        |         0 |
| /derby/old_2002/kather5.htm                        |         0 |
| /derby/old_2002/kather6.htm                        |         1 |
| /derby/old_2002/kather7b.htm                       |         0 |
| /derby/old_2002/kather8.htm                        |         1 |
| /derby/old_2002/kathy4d.htm                        |         0 |
| /derby/old_2002/kellyvw1g.htm                      |         1 |
| /derby/old_2002/kendra6.htm                        |         1 |
| /derby/old_2002/kendra7.htm                        |         1 |
| /derby/old_2002/kendra8.htm                        |         0 |
| /derby/old_2002/kendra9.htm                        |         1 |
| /derby/old_2002/kerry1c.htm                        |         1 |
| /derby/old_2002/kerry4.htm                         |         0 |
| /derby/old_2002/kerryn1b.htm                       |         1 |
| /derby/old_2002/kimmie11.htm                       |         0 |
| /derby/old_2002/kimmie12.htm                       |         0 |
| /derby/old_2002/krysia1b.htm                       |         1 |
| /derby/old_2002/krysia2.htm                        |         0 |
| /derby/old_2002/krysia4.htm                        |         1 |
| /derby/old_2002/krysia5.htm                        |         1 |
| /derby/old_2002/lara4.htm                          |         0 |
| /derby/old_2002/laurae1.htm                        |         0 |
| /derby/old_2002/laurae2.htm                        |         1 |
| /derby/old_2002/laurae3.htm                        |         1 |
| /derby/old_2002/lauram1.htm                        |         0 |
| /derby/old_2002/lauram2c.htm                       |         0 |
| /derby/old_2002/lauram3.htm                        |         1 |
| /derby/old_2002/lauram5.htm                        |         1 |
| /derby/old_2002/laurie1.htm                        |         0 |
| /derby/old_2002/laurin1.htm                        |         0 |
| /derby/old_2002/lee4b.htm                          |         0 |
| /derby/old_2002/lee5.htm                           |         0 |
| /derby/old_2002/leia1b.htm                         |         0 |
| /derby/old_2002/lemaad.htm                         |         1 |
| /derby/old_2002/lewisw1b.htm                       |         1 |
| /derby/old_2002/lilac2.htm                         |         1 |
| /derby/old_2002/lilac4.htm                         |         0 |
| /derby/old_2002/lilac5.htm                         |         0 |
| /derby/old_2002/lisal2.htm                         |         1 |
| /derby/old_2002/lise14b.htm                        |         1 |
| /derby/old_2002/lise24b.htm                        |         1 |
| /derby/old_2002/lise26b.htm                        |         1 |
| /derby/old_2002/lise29.htm                         |         0 |
| /derby/old_2002/liset5.htm                         |         1 |
| /derby/old_2002/lissa2b.htm                        |         1 |
| /derby/old_2002/lissa3.htm                         |         1 |
| /derby/old_2002/lissa4.htm                         |         1 |
| /derby/old_2002/lissa5c.htm                        |         1 |
| /derby/old_2002/lizm11.htm                         |         1 |
| /derby/old_2002/lizm7.htm                          |         1 |
| /derby/old_2002/loriw1.htm                         |         1 |
| /derby/old_2002/lucie5.htm                         |         0 |
| /derby/old_2002/lucie7.htm                         |         1 |
| /derby/old_2002/lucie8.htm                         |         1 |
| /derby/old_2002/lucin2.htm                         |         1 |
| /derby/old_2002/lucin3.htm                         |         0 |
| /derby/old_2002/lydiah.htm                         |         0 |
| /derby/old_2002/lydiah2.htm                        |         0 |
| /derby/old_2002/lydiat1.htm                        |         1 |
| /derby/old_2002/lydiat2.htm                        |         1 |
| /derby/old_2002/mags9h.htm                         |         1 |
| /derby/old_2002/malin11.htm                        |         0 |
| /derby/old_2002/margd3f.htm                        |         1 |
| /derby/old_2002/marks9.htm                         |         1 |
| /derby/old_2002/maryc10.htm                        |         1 |
| /derby/old_2002/maryc15.htm                        |         0 |
| /derby/old_2002/maryc16.htm                        |         0 |
| /derby/old_2002/maryc1c.htm                        |         0 |
| /derby/old_2002/maryc21.htm                        |         1 |
| /derby/old_2002/maryc22.htm                        |         0 |
| /derby/old_2002/maryc6b.htm                        |         0 |
| /derby/old_2002/maryc7b.htm                        |         0 |
| /derby/old_2002/maryc8b.htm                        |         0 |
| /derby/old_2002/maryc9.htm                         |         0 |
| /derby/old_2002/meg1b.htm                          |         0 |
| /derby/old_2002/meggy1b.htm                        |         0 |
| /derby/old_2002/megmo2.htm                         |         0 |
| /derby/old_2002/michela1f.htm                      |         1 |
| /derby/old_2002/michela2.htm                       |         0 |
| /derby/old_2002/missh1.htm                         |         0 |
| /derby/old_2002/missie1.htm                        |         0 |
| /derby/old_2002/morbar1.htm                        |         0 |
| /derby/old_2002/mortie4.htm                        |         0 |
| /derby/old_2002/mortie5.htm                        |         1 |
| /derby/old_2002/mosy7.htm                          |         0 |
| /derby/old_2002/nicky1.htm                         |         0 |
| /derby/old_2002/nideep1.htm                        |         0 |
| /derby/old_2002/pc1b.htm                           |         0 |
| /derby/old_2002/pippa.htm                          |         0 |
| /derby/old_2002/rache.htm                          |         0 |
| /derby/old_2002/radhika4.htm                       |         1 |
| /derby/old_2002/radhika5.htm                       |         1 |
| /derby/old_2002/radhika6.htm                       |         1 |
| /derby/old_2002/rebm.htm                           |         0 |
| /derby/old_2002/refaust1c.htm                      |         0 |
| /derby/old_2002/renata1g.htm                       |         1 |
| /derby/old_2002/renata2.htm                        |         0 |
| /derby/old_2002/renega.htm                         |         0 |
| /derby/old_2002/ritah.htm                          |         0 |
| /derby/old_2002/ritah10.htm                        |         1 |
| /derby/old_2002/ritah2.htm                         |         1 |
| /derby/old_2002/ritah3.htm                         |         1 |
| /derby/old_2002/ritah4.htm                         |         1 |
| /derby/old_2002/ritah5.htm                         |         1 |
| /derby/old_2002/ritah6.htm                         |         1 |
| /derby/old_2002/ritah7.htm                         |         1 |
| /derby/old_2002/ritah9.htm                         |         1 |
| /derby/old_2002/rox2.htm                           |         0 |
| /derby/old_2002/rox3.htm                           |         1 |
| /derby/old_2002/rox5.htm                           |         0 |
| /derby/old_2002/roxanne.htm                        |         0 |
| /derby/old_2002/sania11.htm                        |         1 |
| /derby/old_2002/sarahk.htm                         |         0 |
| /derby/old_2002/sarahm.htm                         |         0 |
| /derby/old_2002/sarahm2.htm                        |         0 |
| /derby/old_2002/sarahm3.htm                        |         0 |
| /derby/old_2002/sarahm4.htm                        |         0 |
| /derby/old_2002/sarahm5.htm                        |         1 |
| /derby/old_2002/sharni6c.htm                       |         1 |
| /derby/old_2002/sharni7e.htm                       |         1 |
| /derby/old_2002/sharni8.htm                        |         1 |
| /derby/old_2002/skylar-1.htm                       |         1 |
| /derby/old_2002/skylar.htm                         |         1 |
| /derby/old_2002/skylar2.htm                        |         1 |
| /derby/old_2002/skylar4.htm                        |         1 |
| /derby/old_2002/sofie1d.htm                        |         1 |
| /derby/old_2002/solange.htm                        |      NULL |
| /derby/old_2002/staceyanne.htm                     |         1 |
| /derby/old_2002/starla.htm                         |         0 |
| /derby/old_2002/steph.htm                          |         0 |
| /derby/old_2002/stephr1m.htm                       |         0 |
| /derby/old_2002/sula3bb.htm                        |         1 |
| /derby/old_2002/susanp1b.htm                       |         0 |
| /derby/old_2002/tabbiw12.htm                       |         0 |
| /derby/old_2002/tabbiw13.htm                       |         0 |
| /derby/old_2002/tabsaph1.htm                       |         0 |
| /derby/old_2002/tamar.htm                          |         1 |
| /derby/old_2002/tamar2.htm                         |         1 |
| /derby/old_2002/tamara.htm                         |         1 |
| /derby/old_2002/tamara2.htm                        |         1 |
| /derby/old_2002/tamsin10h.htm                      |         1 |
| /derby/old_2002/tamz.htm                           |         1 |
| /derby/old_2002/tamz2.htm                          |         1 |
| /derby/old_2002/tamz4.htm                          |         0 |
| /derby/old_2002/tanyas.htm                         |         0 |
| /derby/old_2002/tasha2.htm                         |         1 |
| /derby/old_2002/tasha5.htm                         |         0 |
| /derby/old_2002/taz1c.htm                          |         1 |
| /derby/old_2002/taz2b.htm                          |         0 |
| /derby/old_2002/taz3b.htm                          |         0 |
| /derby/old_2002/teg16f.htm                         |         1 |
| /derby/old_2002/teg19b.htm                         |         1 |
| /derby/old_2002/teglise1.htm                       |         1 |
| /derby/old_2002/tracey2.htm                        |         0 |
| /derby/old_2002/tracey3.htm                        |         0 |
| /derby/old_2002/ulrike1e.htm                       |         1 |
| /derby/old_2002/ulrike2b.htm                       |         1 |
| /derby/old_2002/ulrike3d.htm                       |         1 |
| /derby/old_2002/ulrike4f.htm                       |         1 |
| /derby/old_2002/ulrike5f.htm                       |         1 |
| /derby/old_2002/viviank.htm                        |         0 |
| /derby/old_2002/whit.htm                           |         0 |
| /derby/old_2002/willl.htm                          |         1 |
| /derby/old_2002/yin.htm                            |         1 |
| /derby/old_2002/yin2.htm                           |         0 |
| /derby/old_2002/yvonne2.htm                        |         1 |
| /derby/old_2003/abbeyw1.htm                        |         1 |
| /derby/old_2003/abby3.htm                          |         1 |
| /derby/old_2003/adamcin2.htm                       |         0 |
| /derby/old_2003/aliciam11.htm                      |         1 |
| /derby/old_2003/alison1.htm                        |         1 |
| /derby/old_2003/alysonl1.htm                       |         1 |
| /derby/old_2003/alysonl2.htm                       |         1 |
| /derby/old_2003/alysonl4.htm                       |         1 |
| /derby/old_2003/alysonl5.htm                       |         1 |
| /derby/old_2003/aman2c.htm                         |         0 |
| /derby/old_2003/amanr1.htm                         |         0 |
| /derby/old_2003/amyi1l.htm                         |         1 |
| /derby/old_2003/apsara1.htm                        |         0 |
| /derby/old_2003/astrid1.htm                        |         0 |
| /derby/old_2003/audrey1i.htm                       |         1 |
| /derby/old_2003/betsyd3.htm                        |         1 |
| /derby/old_2003/betsyd4.htm                        |         0 |
| /derby/old_2003/cariss9d.htm                       |         1 |
| /derby/old_2003/carrie.htm                         |         0 |
| /derby/old_2003/carrie4.htm                        |         1 |
| /derby/old_2003/cat1.htm                           |         0 |
| /derby/old_2003/chez.htm                           |         0 |
| /derby/old_2003/chrism9.htm                        |         0 |
| /derby/old_2003/christen1.htm                      |         0 |
| /derby/old_2003/christen2.htm                      |         1 |
| /derby/old_2003/christian1.htm                     |         0 |
| /derby/old_2003/cindy5b.htm                        |         1 |
